ticker,date,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
DOGE,2024-05-15,0.157,0.1452,0.1454,740810478.61,112411731.74,0.1554,direct,
DOGE,2024-05-16,0.1593,0.1487,0.1554,473534135.05,72711410.55,0.1497,direct,
DOGE,2024-05-17,0.1567,0.1493,0.1497,418823745.91,64149055.47,0.1556,direct,
DOGE,2024-05-18,0.157,0.1514,0.1556,205236467.77,31621218.4,0.1531,direct,
DOGE,2024-05-19,0.156,0.1474,0.1531,235349739.67,35626881.13,0.1491,direct,
DOGE,2024-05-20,0.1663,0.1478,0.1491,635158589.25,99492399.05,0.1658,direct,
DOGE,2024-05-21,0.1737,0.1607,0.1658,970213629.9,161792759.86,0.1702,direct,
DOGE,2024-05-22,0.1746,0.1617,0.1702,661938330.76,111372940.84,0.1662,direct,
DOGE,2024-05-23,0.1693,0.152,0.1662,720087377.23,115731886.3,0.1596,direct,
DOGE,2024-05-24,0.1732,0.1551,0.1596,960898927.06,157937168.83,0.1638,direct,
DOGE,2024-05-25,0.1742,0.1627,0.1638,452654506.79,75982764.91,0.1739,direct,
DOGE,2024-05-26,0.1749,0.1654,0.1739,448647169.29,76289604.77,0.1661,direct,
DOGE,2024-05-27,0.1735,0.1641,0.1661,481264237.88,81116298.74,0.1689,direct,
DOGE,2024-05-28,0.1696,0.1614,0.1689,435160912.31,71726170.42,0.1648,direct,
DOGE,2024-05-29,0.1707,0.1621,0.1648,490890595.22,81547594.11,0.1637,direct,
DOGE,2024-05-30,0.1655,0.1563,0.1637,507558156.42,81853141.41,0.1594,direct,
DOGE,2024-05-31,0.1625,0.1543,0.1594,300264519.4,47604648.84,0.1589,direct,
DOGE,2024-06-01,0.1616,0.1583,0.1589,134705909.94,21551170.12,0.1602,direct,
DOGE,2024-06-02,0.1612,0.1546,0.1602,150324233.06,23699717.6,0.1571,direct,
DOGE,2024-06-03,0.1635,0.1557,0.1571,338407420.12,54309215.19,0.1583,direct,
DOGE,2024-06-04,0.1619,0.157,0.1583,191437905.19,30591459.72,0.1614,direct,
DOGE,2024-06-05,0.1648,0.1613,0.1614,219000571.88,35689124.85,0.1632,direct,
DOGE,2024-06-06,0.1656,0.1583,0.1632,230631444.77,37386842.45,0.1601,direct,
DOGE,2024-06-07,0.1621,0.1402,0.1601,573037576.72,86818750.04,0.1482,direct,
DOGE,2024-06-08,0.1487,0.1435,0.1482,256522528.63,37561807.15,0.1459,direct,
DOGE,2024-06-09,0.1491,0.145,0.1459,153047221.24,22449720.16,0.1468,direct,
DOGE,2024-06-10,0.1479,0.1433,0.1468,247278559.46,35913647.74,0.1447,direct,
DOGE,2024-06-11,0.1451,0.1337,0.1447,502779405.21,70047942.99,0.1381,direct,
DOGE,2024-06-12,0.1507,0.1346,0.1381,625038004.15,90361315.59,0.1462,direct,
DOGE,2024-06-13,0.1464,0.1401,0.1462,361524494.64,51696959.03,0.141,direct,
DOGE,2024-06-14,0.1433,0.1319,0.141,429405147.2,58838405.36,0.1349,direct,
DOGE,2024-06-15,0.1374,0.1341,0.1349,178962816.12,24360757.57,0.1367,direct,
DOGE,2024-06-16,0.1375,0.1347,0.1367,135092549.27,18405181.55,0.137,direct,
DOGE,2024-06-17,0.1381,0.1261,0.137,452121282.45,59642865.9,0.1288,direct,
DOGE,2024-06-18,0.1292,0.1141,0.1288,699699447.78,84415334.02,0.1222,direct,
DOGE,2024-06-19,0.1268,0.1214,0.1222,397625178.57,49218533.96,0.1225,direct,
DOGE,2024-06-20,0.1287,0.1213,0.1225,326013443.92,40491839.46,0.1245,direct,
DOGE,2024-06-21,0.1256,0.1213,0.1245,245544421.94,30357542.7,0.1241,direct,
DOGE,2024-06-22,0.1255,0.1229,0.1241,146235637.65,18181774.58,0.1237,direct,
DOGE,2024-06-23,0.1263,0.1212,0.1237,173274153.07,21440847.93,0.1221,direct,
DOGE,2024-06-24,0.1238,0.1136,0.1221,431129306.19,50932000.97,0.1189,direct,
DOGE,2024-06-25,0.1285,0.1188,0.1189,490561691.43,61185515.51,0.1261,direct,
DOGE,2024-06-26,0.1286,0.1216,0.1261,317571751.54,39331879.55,0.1227,direct,
DOGE,2024-06-27,0.1283,0.1205,0.1227,345885265.64,42984174.16,0.1269,direct,
DOGE,2024-06-28,0.1283,0.122,0.1269,288797355.78,36196652.43,0.1228,direct,
DOGE,2024-06-29,0.1242,0.1212,0.1228,88520445.28,10886784.39,0.1217,direct,
DOGE,2024-06-30,0.1255,0.1203,0.1217,113022157.0,13871257.06,0.1243,direct,
DOGE,2024-07-01,0.1273,0.1231,0.1243,187000945.46,23394472.25,0.1234,direct,
DOGE,2024-07-02,0.1252,0.1223,0.1234,143844756.59,17782684.44,0.1251,direct,
DOGE,2024-07-03,0.1253,0.1167,0.1251,266447679.96,31851828.64,0.1184,direct,
DOGE,2024-07-04,0.119,0.104,0.1184,606982391.33,66970080.95,0.1049,direct,
DOGE,2024-07-05,0.1068,0.09166,0.1049,1057761602.33,105302810.65,0.1056,direct,
DOGE,2024-07-06,0.1142,0.1047,0.1056,379141943.11,41368563.66,0.1135,direct,
DOGE,2024-07-07,0.1135,0.1036,0.1135,258615609.56,28102535.92,0.1041,direct,
DOGE,2024-07-08,0.1114,0.09879,0.1041,431662984.89,45520469.24,0.1076,direct,
DOGE,2024-07-09,0.1095,0.1058,0.1076,279268420.96,30117746.82,0.1075,direct,
DOGE,2024-07-10,0.1105,0.1058,0.1075,292776963.75,31830402.8,0.108,direct,
DOGE,2024-07-11,0.1125,0.1062,0.108,197395628.99,21440343.73,0.1066,direct,
DOGE,2024-07-12,0.1084,0.1048,0.1066,172960773.55,18463995.26,0.1077,direct,
DOGE,2024-07-13,0.113,0.1073,0.1077,238462594.34,26357122.3,0.1123,direct,
DOGE,2024-07-14,0.1169,0.1112,0.1123,207494671.67,23583582.76,0.1154,direct,
DOGE,2024-07-15,0.1256,0.1146,0.1154,347674712.44,41635443.67,0.125,direct,
DOGE,2024-07-16,0.1279,0.119,0.125,372089262.49,46279459.02,0.1248,direct,
DOGE,2024-07-17,0.1278,0.1202,0.1248,298911232.64,37041799.59,0.1218,direct,
DOGE,2024-07-18,0.1239,0.1172,0.1218,234752703.12,28349934.6,0.1195,direct,
DOGE,2024-07-19,0.1261,0.1174,0.1195,292361110.83,35909982.33,0.1255,direct,
DOGE,2024-07-20,0.1358,0.1244,0.1255,486133117.99,63919328.47,0.1343,direct,
DOGE,2024-07-21,0.1437,0.1258,0.1343,517535481.02,70186727.28,0.1402,direct,
DOGE,2024-07-22,0.1426,0.1359,0.1402,545325369.81,75960490.92,0.1378,direct,
DOGE,2024-07-23,0.1393,0.1281,0.1378,388572384.98,51541485.49,0.1303,direct,
DOGE,2024-07-24,0.1348,0.1269,0.1303,222980817.56,29231028.86,0.1279,direct,
DOGE,2024-07-25,0.1287,0.1201,0.1279,353671091.46,43790272.15,0.1252,direct,
DOGE,2024-07-26,0.1349,0.1251,0.1252,352976029.81,46221135.33,0.1342,direct,
DOGE,2024-07-27,0.1387,0.1302,0.1342,435710122.18,58509287.42,0.1314,direct,
DOGE,2024-07-28,0.1319,0.1282,0.1314,177334846.79,23065150.46,0.13,direct,
DOGE,2024-07-29,0.135,0.1277,0.13,361758080.08,47638593.55,0.1284,direct,
DOGE,2024-07-30,0.1306,0.1233,0.1284,246540280.52,31467589.84,0.1255,direct,
DOGE,2024-07-31,0.1273,0.1212,0.1255,220119941.93,27369437.59,0.1219,direct,
DOGE,2024-08-01,0.123,0.112,0.1219,316524433.1,37279609.15,0.119,direct,
DOGE,2024-08-02,0.1196,0.1101,0.119,295977345.1,33762727.76,0.1114,direct,
DOGE,2024-08-03,0.1146,0.1052,0.1114,356113840.89,39003583.11,0.1081,direct,
DOGE,2024-08-04,0.1093,0.09904,0.1081,338136835.1,35261091.45,0.1037,direct,
DOGE,2024-08-05,0.1042,0.08051,0.1037,1485328120.47,135136244.37,0.09435,direct,
DOGE,2024-08-06,0.1015,0.09411,0.09435,461169812.24,45153729.73,0.09652,direct,
DOGE,2024-08-07,0.1021,0.09433,0.09652,472886939.94,46336380.83,0.09557,direct,
DOGE,2024-08-08,0.108,0.09357,0.09557,442811372.21,45247515.5,0.1075,direct,
DOGE,2024-08-09,0.1078,0.1016,0.1075,292318844.18,30433737.54,0.1039,direct,
DOGE,2024-08-10,0.1059,0.1029,0.1039,138385390.74,14478871.87,0.1052,direct,
DOGE,2024-08-11,0.111,0.1001,0.1052,374995744.45,39886633.13,0.1006,direct,
DOGE,2024-08-12,0.1086,0.1002,0.1006,425296731.37,44744044.97,0.1079,direct,
DOGE,2024-08-13,0.1091,0.1034,0.1079,237836793.63,25181368.31,0.1064,direct,
DOGE,2024-08-14,0.1071,0.1015,0.1064,181435401.67,18923496.57,0.1024,direct,
DOGE,2024-08-15,0.1049,0.09798,0.1024,271657458.45,27470711.39,0.1002,direct,
DOGE,2024-08-16,0.1021,0.09748,0.1002,195274752.6,19549200.97,0.1004,direct,
DOGE,2024-08-17,0.1037,0.1001,0.1004,91965246.08,9393393.88,0.1028,direct,
DOGE,2024-08-18,0.1044,0.1,0.1028,124483746.93,12772958.17,0.1001,direct,
DOGE,2024-08-19,0.1019,0.0986,0.1001,183463148.18,18340683.32,0.1014,direct,
DOGE,2024-08-20,0.1057,0.1011,0.1014,414196589.51,43045787.34,0.1029,direct,
DOGE,2024-08-21,0.108,0.1021,0.1029,228675245.34,24009082.46,0.1062,direct,
DOGE,2024-08-22,0.1069,0.104,0.1062,138813976.75,14645525.08,0.1053,direct,
DOGE,2024-08-23,0.1155,0.1053,0.1053,470540765.54,52039551.51,0.113,direct,
DOGE,2024-08-24,0.115,0.1108,0.113,307405778.65,34716410.58,0.1126,direct,
DOGE,2024-08-25,0.1129,0.1079,0.1126,225925727.36,24890006.11,0.1097,direct,
DOGE,2024-08-26,0.1103,0.1045,0.1097,226295223.83,24287206.94,0.1052,direct,
DOGE,2024-08-27,0.1065,0.09647,0.1052,343558010.14,35163552.73,0.09892,direct,
DOGE,2024-08-28,0.1019,0.09684,0.09892,323378845.96,32192998.85,0.09968,direct,
DOGE,2024-08-29,0.1026,0.09829,0.09968,196609909.87,19749311.06,0.1004,direct,
DOGE,2024-08-30,0.1029,0.09703,0.1004,286078432.66,28746541.76,0.1018,direct,
DOGE,2024-08-31,0.1023,0.1004,0.1018,135998454.7,13793466.63,0.1013,direct,
DOGE,2024-09-01,0.1015,0.09399,0.1013,193513199.97,18929887.95,0.09512,direct,
DOGE,2024-09-02,0.09984,0.0941,0.09512,197172954.71,19140134.95,0.0991,direct,
DOGE,2024-09-03,0.1008,0.09649,0.0991,189163233.74,18628226.14,0.09677,direct,
DOGE,2024-09-04,0.0995,0.09196,0.09677,333093334.57,32121197.31,0.09799,direct,
DOGE,2024-09-05,0.09916,0.09601,0.09799,225842585.46,22074773.0,0.09839,direct,
DOGE,2024-09-06,0.09941,0.08893,0.09839,392986407.68,36846762.33,0.09254,direct,
DOGE,2024-09-07,0.0957,0.09174,0.09254,232509435.48,21913401.4,0.0954,direct,
DOGE,2024-09-08,0.09695,0.09385,0.0954,144170057.09,13784463.78,0.09615,direct,
DOGE,2024-09-09,0.1049,0.09576,0.09615,391893256.1,39484360.55,0.1038,direct,
DOGE,2024-09-10,0.1046,0.1015,0.1038,198845968.16,20463973.21,0.1028,direct,
DOGE,2024-09-11,0.103,0.09786,0.1028,248317126.4,24997271.05,0.1013,direct,
DOGE,2024-09-12,0.1033,0.1005,0.1013,213782254.67,21826146.14,0.1027,direct,
DOGE,2024-09-13,0.1085,0.1018,0.1027,418495427.4,44342951.4,0.1071,direct,
DOGE,2024-09-14,0.1078,0.1044,0.1071,190926102.69,20254008.85,0.1054,direct,
DOGE,2024-09-15,0.1064,0.1022,0.1054,178709489.11,18778646.49,0.1028,direct,
DOGE,2024-09-16,0.1032,0.09834,0.1028,226156784.07,22750797.45,0.09965,direct,
DOGE,2024-09-17,0.1026,0.09869,0.09965,324990634.3,32843972.29,0.1011,direct,
DOGE,2024-09-18,0.1039,0.09937,0.1011,243565502.12,24674878.44,0.1039,direct,
DOGE,2024-09-19,0.1071,0.1035,0.1039,287684909.58,30238304.37,0.105,direct,
DOGE,2024-09-20,0.1075,0.1036,0.105,284691242.61,30053392.34,0.1055,direct,
DOGE,2024-09-21,0.1105,0.1041,0.1055,250625229.21,27028744.23,0.11,direct,
DOGE,2024-09-22,0.11,0.1038,0.11,189827994.89,20275100.43,0.1063,direct,
DOGE,2024-09-23,0.1092,0.1041,0.1063,273001593.9,29308946.49,0.1081,direct,
DOGE,2024-09-24,0.1106,0.1068,0.1081,267925696.13,29092698.7,0.1098,direct,
DOGE,2024-09-25,0.1111,0.108,0.1098,247347358.77,27112912.15,0.1085,direct,
DOGE,2024-09-26,0.1206,0.107,0.1085,621431232.68,71720210.21,0.1182,direct,
DOGE,2024-09-27,0.1288,0.117,0.1182,682299246.62,84405016.52,0.1235,direct,
DOGE,2024-09-28,0.1321,0.1201,0.1235,574664546.26,73157264.54,0.1281,direct,
DOGE,2024-09-29,0.1304,0.1243,0.1281,331880370.14,42187321.65,0.1243,direct,
DOGE,2024-09-30,0.1246,0.1132,0.1243,444641435.97,53185872.67,0.1142,direct,
DOGE,2024-10-01,0.1193,0.1026,0.1142,628965917.69,69631786.35,0.1069,direct,
DOGE,2024-10-02,0.1095,0.1023,0.1069,421514964.19,44667998.39,0.1046,direct,
DOGE,2024-10-03,0.1068,0.1011,0.1046,337194913.75,35075617.77,0.1051,direct,
DOGE,2024-10-04,0.1106,0.1048,0.1051,365672872.2,39567594.35,0.1092,direct,
DOGE,2024-10-05,0.1102,0.1075,0.1092,178094455.65,19428493.25,0.1094,direct,
DOGE,2024-10-06,0.1129,0.1084,0.1094,171360359.31,18979792.18,0.1115,direct,
DOGE,2024-10-07,0.1155,0.1082,0.1115,460690590.57,51827215.13,0.1084,direct,
DOGE,2024-10-08,0.1098,0.1052,0.1084,253922393.78,27283950.32,0.1071,direct,
DOGE,2024-10-09,0.1114,0.106,0.1071,307191547.46,33454016.15,0.1079,direct,
DOGE,2024-10-10,0.1085,0.103,0.1079,320973854.97,33878063.41,0.1059,direct,
DOGE,2024-10-11,0.1114,0.1056,0.1059,264663357.67,28892658.94,0.1107,direct,
DOGE,2024-10-12,0.1121,0.1093,0.1107,169402973.26,18822390.16,0.1114,direct,
DOGE,2024-10-13,0.1121,0.1086,0.1114,151030576.42,16705597.71,0.1113,direct,
DOGE,2024-10-14,0.1177,0.1093,0.1113,431969794.51,49203580.83,0.1166,direct,
DOGE,2024-10-15,0.1192,0.1102,0.1166,487205463.98,56106759.2,0.1174,direct,
DOGE,2024-10-16,0.1298,0.1158,0.1174,1073694786.08,133771550.52,0.1257,direct,
DOGE,2024-10-17,0.1309,0.1204,0.1257,768528832.85,95966264.87,0.1296,direct,
DOGE,2024-10-18,0.1408,0.1296,0.1296,1031428219.15,139898677.13,0.1372,direct,
DOGE,2024-10-19,0.1469,0.137,0.1372,713610111.22,102410885.26,0.1441,direct,
DOGE,2024-10-20,0.1456,0.1372,0.1441,465746595.17,65690285.87,0.1421,direct,
DOGE,2024-10-21,0.1497,0.1381,0.1421,792047930.68,114311427.61,0.1436,direct,
DOGE,2024-10-22,0.1484,0.1364,0.1436,691798170.51,98024539.78,0.1396,direct,
DOGE,2024-10-23,0.1408,0.133,0.1396,551179100.62,75828419.28,0.1399,direct,
DOGE,2024-10-24,0.143,0.139,0.1399,109213715.38,15421436.67,0.1395,direct,
ETH,2023-10-25,1817.52,1760.54,1785.2,302831.01,542177185.66,1787.67,direct,
ETH,2023-10-26,1865.88,1763.34,1787.67,344775.19,622443034.73,1803.72,direct,
ETH,2023-10-27,1804.16,1745.3,1803.72,226527.41,403162777.61,1779.98,direct,
ETH,2023-10-28,1803.03,1771.67,1779.98,84407.79,150723329.54,1776.59,direct,
ETH,2023-10-29,1811.49,1763.3,1776.59,92197.88,165219418.28,1795.69,direct,
ETH,2023-10-30,1830.35,1778.41,1795.69,168252.25,303881269.37,1809.85,direct,
ETH,2023-10-31,1819.86,1782.09,1809.85,182002.83,328080843.27,1815.45,direct,
ETH,2023-11-01,1857.88,1784.08,1815.45,282652.25,514586090.27,1847.63,direct,
ETH,2023-11-02,1874.87,1785.57,1847.63,274296.45,501202295.02,1801.34,direct,
ETH,2023-11-03,1835.48,1777.57,1801.34,220360.86,397766768.21,1833.71,direct,
ETH,2023-11-04,1870.53,1825.2,1833.71,111595.25,205289548.49,1857.23,direct,
ETH,2023-11-05,1913.61,1847.68,1857.23,196043.45,369431668.22,1893.28,direct,
ETH,2023-11-06,1915.3,1870.95,1893.28,216485.51,410308088.3,1901.65,direct,
ETH,2023-11-07,1907.78,1851.17,1901.65,286201.17,538999159.16,1886.12,direct,
ETH,2023-11-08,1905.07,1873.92,1886.12,181125.66,342300115.53,1889.05,direct,
ETH,2023-11-09,2131.61,1883.26,1889.05,629555.35,1255720592.59,2121.13,direct,
ETH,2023-11-10,2136.09,2066.23,2121.13,369744.07,775967652.37,2078.52,direct,
ETH,2023-11-11,2090.87,2032.5,2078.52,222199.13,458212190.26,2053.53,direct,
ETH,2023-11-12,2066.66,2014.15,2053.53,198302.57,406409439.52,2045.4,direct,
ETH,2023-11-13,2118.47,2030.13,2045.4,327291.63,677275855.69,2054.32,direct,
ETH,2023-11-14,2065.29,1930.94,2054.32,332952.38,672516247.43,1979.66,direct,
ETH,2023-11-15,2063.09,1967.9,1979.66,318254.59,641189379.56,2059.63,direct,
ETH,2023-11-16,2092.27,1930.36,2059.63,388947.79,783609970.96,1961.54,direct,
ETH,2023-11-17,1991.18,1906.37,1961.54,292696.22,571715090.11,1961.61,direct,
ETH,2023-11-18,1972.15,1918.15,1961.61,124677.25,243248653.35,1963.67,direct,
ETH,2023-11-19,2016.3,1944.72,1963.67,142484.86,280987485.15,2012.46,direct,
ETH,2023-11-20,2067.57,1995.32,2012.46,348477.96,706775221.8,2022.62,direct,
ETH,2023-11-21,2035.52,1932.84,2022.62,322140.51,640934598.31,1933.76,direct,
ETH,2023-11-22,2092.34,1930.15,1933.76,311184.99,632049361.21,2064.08,direct,
ETH,2023-11-23,2088.81,2040.7,2064.08,167576.88,345465511.14,2062.63,direct,
ETH,2023-11-24,2133.82,2059.8,2062.63,274783.65,576843379.99,2082.24,direct,
ETH,2023-11-25,2091.51,2067.12,2082.24,82529.48,171820574.07,2084.06,direct,
ETH,2023-11-26,2095.12,2037.74,2084.06,129845.35,268817596.0,2063.01,direct,
ETH,2023-11-27,2071.85,1986.06,2063.01,266169.84,538765882.42,2027.67,direct,
ETH,2023-11-28,2075.82,1995.65,2027.67,244541.64,499177888.15,2049.1,direct,
ETH,2023-11-29,2075.4,2019.91,2049.1,192819.29,394195647.34,2029.17,direct,
ETH,2023-11-30,2055.28,2021.3,2029.17,168503.05,343390100.77,2052.93,direct,
ETH,2023-12-01,2111.43,2046.0,2052.93,288439.68,602439017.29,2088.21,direct,
ETH,2023-12-02,2189.14,2087.29,2088.21,185471.76,395659097.47,2165.6,direct,
ETH,2023-12-03,2217.45,2150.33,2165.6,186813.18,406014985.22,2193.78,direct,
ETH,2023-12-04,2273.89,2192.42,2193.78,385897.57,861288624.2,2243.25,direct,
ETH,2023-12-05,2309.38,2189.0,2243.25,375596.22,844781771.01,2293.88,direct,
ETH,2023-12-06,2312.02,2220.51,2293.88,317773.47,721010308.06,2232.96,direct,
ETH,2023-12-07,2383.16,2222.53,2232.96,348732.95,803734991.96,2356.77,direct,
ETH,2023-12-08,2391.56,2339.41,2356.77,305258.55,720748174.99,2358.94,direct,
ETH,2023-12-09,2403.29,2330.43,2358.94,198992.16,469803736.49,2341.13,direct,
ETH,2023-12-10,2377.41,2322.8,2341.13,136086.14,319769603.62,2352.31,direct,
ETH,2023-12-11,2354.9,2133.47,2352.31,445434.99,991604563.0,2224.1,direct,
ETH,2023-12-12,2242.96,2165.58,2224.1,295298.97,651964538.12,2202.33,direct,
ETH,2023-12-13,2284.2,2145.57,2202.33,334848.88,739438151.2,2260.72,direct,
ETH,2023-12-14,2332.24,2231.57,2260.72,317672.75,724615038.72,2316.03,direct,
ETH,2023-12-15,2318.06,2201.14,2316.03,249807.39,564042261.96,2220.32,direct,
ETH,2023-12-16,2261.92,2210.47,2220.32,134448.38,301358311.22,2227.14,direct,
ETH,2023-12-17,2245.8,2190.85,2227.14,152730.31,338828172.15,2194.84,direct,
ETH,2023-12-18,2222.91,2115.85,2194.84,274538.09,595550230.79,2218.75,direct,
ETH,2023-12-19,2253.93,2135.19,2218.75,285016.52,627857676.22,2177.38,direct,
ETH,2023-12-20,2265.11,2157.77,2177.38,361405.83,799599916.57,2202.03,direct,
ETH,2023-12-21,2279.1,2183.31,2202.03,315319.45,702166382.68,2239.88,direct,
ETH,2023-12-22,2343.73,2231.32,2239.88,393077.37,904108088.07,2326.53,direct,
ETH,2023-12-23,2332.23,2267.35,2326.53,192582.36,441823544.27,2309.54,direct,
ETH,2023-12-24,2326.83,2245.12,2309.54,191626.92,439156963.98,2265.42,direct,
ETH,2023-12-25,2304.59,2254.36,2265.42,156954.53,357468201.78,2271.75,direct,
ETH,2023-12-26,2275.06,2174.17,2271.75,270459.64,603300122.32,2230.94,direct,
ETH,2023-12-27,2393.37,2212.66,2230.94,392451.76,910568561.01,2380.34,direct,
ETH,2023-12-28,2447.35,2337.42,2380.34,463684.99,1106269642.94,2345.44,direct,
ETH,2023-12-29,2386.68,2256.07,2345.44,355338.55,827517118.66,2299.64,direct,
ETH,2023-12-30,2322.76,2268.2,2299.64,174599.67,401063000.08,2291.65,direct,
ETH,2023-12-31,2319.95,2259.29,2291.65,205152.64,470583638.73,2281.36,direct,
ETH,2024-01-01,2352.66,2265.26,2281.36,174286.19,402344005.13,2352.65,direct,
ETH,2024-01-02,2432.62,2343.68,2352.65,345621.3,822251765.93,2356.28,direct,
ETH,2024-01-03,2385.27,2092.33,2356.28,526602.95,1186045453.16,2210.57,direct,
ETH,2024-01-04,2296.81,2203.62,2210.57,322407.35,726479158.46,2269.47,direct,
ETH,2024-01-05,2277.99,2208.01,2269.47,283754.94,636927548.08,2270.21,direct,
ETH,2024-01-06,2271.59,2218.09,2270.21,153695.94,344776545.69,2241.73,direct,
ETH,2024-01-07,2258.2,2207.13,2241.73,164529.0,368349920.27,2222.73,direct,
ETH,2024-01-08,2360.37,2168.41,2222.73,321740.49,729642394.88,2332.66,direct,
ETH,2024-01-09,2373.21,2231.3,2332.66,407628.13,935753315.62,2344.97,direct,
ETH,2024-01-10,2643.46,2341.51,2344.97,759673.12,1859360455.9,2584.69,direct,
ETH,2024-01-11,2690.17,2567.23,2584.69,565520.51,1478952412.93,2618.71,direct,
ETH,2024-01-12,2717.2,2455.87,2618.71,608482.23,1587803065.78,2522.11,direct,
ETH,2024-01-13,2589.5,2497.1,2522.11,309808.72,789992067.14,2577.89,direct,
ETH,2024-01-14,2578.65,2468.6,2577.89,219094.29,554407683.57,2470.94,direct,
ETH,2024-01-15,2551.4,2469.25,2470.94,211497.41,532405002.36,2510.12,direct,
ETH,2024-01-16,2613.41,2498.62,2510.12,260620.37,665381293.48,2586.91,direct,
ETH,2024-01-17,2592.23,2505.29,2586.91,214487.05,546139971.58,2528.09,direct,
ETH,2024-01-18,2546.7,2424.13,2528.09,300049.73,747913574.26,2468.6,direct,
ETH,2024-01-19,2501.85,2412.93,2468.6,301556.02,743840311.23,2490.05,direct,
ETH,2024-01-20,2490.05,2452.6,2490.05,114757.82,283565628.23,2470.31,direct,
ETH,2024-01-21,2480.59,2451.91,2470.31,84186.67,207909134.54,2455.35,direct,
ETH,2024-01-22,2464.27,2302.07,2455.35,382384.29,908763742.8,2311.54,direct,
ETH,2024-01-23,2349.2,2165.34,2311.54,476808.58,1064700522.86,2241.32,direct,
ETH,2024-01-24,2262.69,2195.63,2241.32,271737.21,605305544.17,2234.13,direct,
ETH,2024-01-25,2241.03,2170.05,2234.13,242755.56,536955642.14,2217.5,direct,
ETH,2024-01-26,2281.01,2194.89,2217.5,281209.33,631732275.0,2267.33,direct,
ETH,2024-01-27,2282.56,2251.19,2267.33,121435.42,275424730.41,2267.97,direct,
ETH,2024-01-28,2307.73,2239.84,2267.97,165618.01,376754792.96,2256.6,direct,
ETH,2024-01-29,2322.48,2233.69,2256.6,215146.92,490260629.87,2317.51,direct,
ETH,2024-01-30,2391.57,2297.16,2317.51,279970.77,655413615.82,2343.1,direct,
ETH,2024-01-31,2351.47,2263.16,2343.1,268083.72,621018581.0,2281.77,direct,
ETH,2024-02-01,2310.4,2239.78,2281.77,217264.4,495660912.66,2303.34,direct,
ETH,2024-02-02,2323.08,2280.8,2303.34,191680.68,441562111.31,2307.85,direct,
ETH,2024-02-03,2328.23,2292.31,2307.85,96227.34,222308235.56,2295.87,direct,
ETH,2024-02-04,2309.1,2267.59,2295.87,142393.17,326706078.21,2288.68,direct,
ETH,2024-02-05,2335.71,2268.15,2288.68,198435.62,456661905.21,2299.16,direct,
ETH,2024-02-06,2392.04,2296.27,2299.16,306229.12,718267813.82,2372.2,direct,
ETH,2024-02-07,2473.23,2353.16,2372.2,272427.16,652240112.9,2424.33,direct,
ETH,2024-02-08,2462.14,2411.45,2424.33,348490.6,846989854.44,2419.79,direct,
ETH,2024-02-09,2523.95,2419.06,2419.79,403815.63,1002058339.27,2487.62,direct,
ETH,2024-02-10,2517.14,2473.58,2487.62,150601.42,376068111.04,2500.87,direct,
ETH,2024-02-11,2540.37,2494.72,2500.87,167579.98,421659247.33,2507.91,direct,
ETH,2024-02-12,2666.3,2472.79,2507.91,323858.15,833389992.06,2660.56,direct,
ETH,2024-02-13,2686.7,2591.27,2660.56,387685.63,1025294105.03,2641.6,direct,
ETH,2024-02-14,2788.42,2619.8,2641.6,359500.08,980680072.11,2777.51,direct,
ETH,2024-02-15,2867.69,2762.64,2777.51,397615.65,1118227404.91,2825.35,direct,
ETH,2024-02-16,2859.47,2744.76,2825.35,318932.07,896210606.48,2804.05,direct,
ETH,2024-02-17,2806.14,2720.42,2804.05,165464.46,458634232.92,2787.0,direct,
ETH,2024-02-18,2895.47,2766.78,2787.0,216262.87,610424136.56,2881.4,direct,
ETH,2024-02-19,2984.2,2857.64,2881.4,326638.19,953161117.46,2945.0,direct,
ETH,2024-02-20,3032.5,2874.59,2945.0,436622.68,1285168708.83,3015.27,direct,
ETH,2024-02-21,3017.25,2869.15,3015.27,416859.98,1221365901.95,2968.67,direct,
ETH,2024-02-22,3035.27,2906.44,2968.67,398857.68,1186610554.8,2969.67,direct,
ETH,2024-02-23,2991.73,2906.28,2969.67,269457.9,792750968.62,2922.1,direct,
ETH,2024-02-24,3005.45,2906.62,2922.1,145003.03,429496146.2,2992.35,direct,
ETH,2024-02-25,3119.66,2983.68,2992.35,265770.75,812148194.41,3112.81,direct,
ETH,2024-02-26,3197.66,3037.24,3112.81,375179.84,1171482366.27,3178.24,direct,
ETH,2024-02-27,3288.82,3167.46,3178.24,373964.99,1211227367.65,3243.69,direct,
ETH,2024-02-28,3490.66,3194.42,3243.69,513048.44,1707770843.75,3386.34,direct,
ETH,2024-02-29,3520.76,3303.6,3386.34,399274.29,1367994605.43,3342.24,direct,
ETH,2024-03-01,3453.77,3340.92,3342.24,241624.87,823506213.17,3435.9,direct,
ETH,2024-03-02,3461.78,3398.38,3435.9,153210.01,524944019.98,3423.65,direct,
ETH,2024-03-03,3493.25,3365.52,3423.65,174122.89,598632307.05,3489.57,direct,
ETH,2024-03-04,3643.81,3436.14,3489.57,379175.59,1340904406.6,3631.85,direct,
ETH,2024-03-05,3826.7,3207.51,3631.85,732190.67,2637640132.83,3557.93,direct,
